# Athena++ data at time=2.500000e-01  cycle=701  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002 -4.99512e-01  1.00000e+00  1.00000e+00  2.28734e-17  0.00000e+00  0.00000e+00
0195 -3.11035e-01  9.99999e-01  9.99999e-01  6.84406e-07  0.00000e+00  0.00000e+00
0196 -3.10059e-01  9.99999e-01  9.99998e-01  1.70606e-06  0.00000e+00  0.00000e+00
0197 -3.09082e-01  9.99997e-01  9.99995e-01  4.11259e-06  0.00000e+00  0.00000e+00
0198 -3.08105e-01  9.99992e-01  9.99989e-01  9.56204e-06  0.00000e+00  0.00000e+00
0199 -3.07129e-01  9.99982e-01  9.99975e-01  2.13849e-05  0.00000e+00  0.00000e+00
0200 -3.06152e-01  9.99961e-01  9.99946e-01  4.58736e-05  0.00000e+00  0.00000e+00
0201 -3.05176e-01  9.99920e-01  9.99889e-01  9.41282e-05  0.00000e+00  0.00000e+00
0202 -3.04199e-01  9.99844e-01  9.99782e-01  1.84279e-04  0.00000e+00  0.00000e+00
0203 -3.03223e-01  9.99710e-01  9.99594e-01  3.43485e-04  0.00000e+00  0.00000e+00
0204 -3.02246e-01  9.99486e-01  9.99280e-01  6.08655e-04  0.00000e+00  0.00000e+00
0205 -3.01270e-01  9.99134e-01  9.98788e-01  1.02469e-03  0.00000e+00  0.00000e+00
0206 -3.00293e-01  9.98615e-01  9.98062e-01  1.63956e-03  0.00000e+00  0.00000e+00
0207 -2.99316e-01  9.97891e-01  9.97049e-01  2.49697e-03  0.00000e+00  0.00000e+00
0208 -2.98340e-01  9.96937e-01  9.95715e-01  3.62852e-03  0.00000e+00  0.00000e+00
0209 -2.97363e-01  9.95741e-01  9.94042e-01  5.04822e-03  0.00000e+00  0.00000e+00
0210 -2.96387e-01  9.94307e-01  9.92039e-01  6.75114e-03  0.00000e+00  0.00000e+00
0211 -2.95410e-01  9.92655e-01  9.89733e-01  8.71622e-03  0.00000e+00  0.00000e+00
0212 -2.94434e-01  9.90812e-01  9.87161e-01  1.09118e-02  0.00000e+00  0.00000e+00
0213 -2.93457e-01  9.88809e-01  9.84368e-01  1.33016e-02  0.00000e+00  0.00000e+00
0214 -2.92480e-01  9.86676e-01  9.81397e-01  1.58498e-02  0.00000e+00  0.00000e+00
0215 -2.91504e-01  9.84442e-01  9.78287e-01  1.85245e-02  0.00000e+00  0.00000e+00
0216 -2.90527e-01  9.82129e-01  9.75070e-01  2.12986e-02  0.00000e+00  0.00000e+00
0217 -2.89551e-01  9.79755e-01  9.71773e-01  2.41504e-02  0.00000e+00  0.00000e+00
0218 -2.88574e-01  9.77336e-01  9.68415e-01  2.70633e-02  0.00000e+00  0.00000e+00
0219 -2.87598e-01  9.74881e-01  9.65012e-01  3.00242e-02  0.00000e+00  0.00000e+00
0220 -2.86621e-01  9.72400e-01  9.61575e-01  3.30236e-02  0.00000e+00  0.00000e+00
0221 -2.85645e-01  9.69898e-01  9.58113e-01  3.60540e-02  0.00000e+00  0.00000e+00
0222 -2.84668e-01  9.67381e-01  9.54633e-01  3.91098e-02  0.00000e+00  0.00000e+00
0223 -2.83691e-01  9.64851e-01  9.51140e-01  4.21867e-02  0.00000e+00  0.00000e+00
0224 -2.82715e-01  9.62312e-01  9.47638e-01  4.52815e-02  0.00000e+00  0.00000e+00
0225 -2.81738e-01  9.59766e-01  9.44129e-01  4.83914e-02  0.00000e+00  0.00000e+00
0226 -2.80762e-01  9.57215e-01  9.40618e-01  5.15143e-02  0.00000e+00  0.00000e+00
0227 -2.79785e-01  9.54659e-01  9.37104e-01  5.46485e-02  0.00000e+00  0.00000e+00
0228 -2.78809e-01  9.52102e-01  9.33591e-01  5.77927e-02  0.00000e+00  0.00000e+00
0229 -2.77832e-01  9.49542e-01  9.30080e-01  6.09455e-02  0.00000e+00  0.00000e+00
0230 -2.76855e-01  9.46982e-01  9.26571e-01  6.41061e-02  0.00000e+00  0.00000e+00
0231 -2.75879e-01  9.44422e-01  9.23066e-01  6.72735e-02  0.00000e+00  0.00000e+00
0232 -2.74902e-01  9.41863e-01  9.19566e-01  7.04472e-02  0.00000e+00  0.00000e+00
0233 -2.73926e-01  9.39304e-01  9.16071e-01  7.36264e-02  0.00000e+00  0.00000e+00
0234 -2.72949e-01  9.36748e-01  9.12582e-01  7.68106e-02  0.00000e+00  0.00000e+00
0235 -2.71973e-01  9.34193e-01  9.09099e-01  7.99995e-02  0.00000e+00  0.00000e+00
0236 -2.70996e-01  9.31640e-01  9.05623e-01  8.31924e-02  0.00000e+00  0.00000e+00
0237 -2.70020e-01  9.29090e-01  9.02154e-01  8.63892e-02  0.00000e+00  0.00000e+00
0238 -2.69043e-01  9.26542e-01  8.98693e-01  8.95895e-02  0.00000e+00  0.00000e+00
0239 -2.68066e-01  9.23998e-01  8.95240e-01  9.27930e-02  0.00000e+00  0.00000e+00
0240 -2.67090e-01  9.21457e-01  8.91795e-01  9.59994e-02  0.00000e+00  0.00000e+00
0241 -2.66113e-01  9.18919e-01  8.88359e-01  9.92086e-02  0.00000e+00  0.00000e+00
